,Unnamed: 0,Symbol,Wikipedia Link,Name,Sector,SEC Filings Link,CIK,Enterprise Value,Trailing P/E,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,EBITDA,Diluted EPS,Market Cap (intraday),Forward P/E,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Avg Vol (10 day),Shares Outstanding
142,142,EOG,https://en.wikipedia.org/wiki/wiki/EOG_Resources,EOG Resources,Energy,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000821189&type=10-K&dateb=&owner=include&count=40,821189,65900000000.000015,22.85,5.84,13.41,11290000000.0,4910000000.0,4.46,58980000000.0,20.51,1.28,103.48,103.74,3680000.0,3990000.0,578640000.0
143,143,EQT,https://en.wikipedia.org/wiki/wiki/EQT_Corporation,EQT Corporation,Energy,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000033213&type=10-K&dateb=&owner=include&count=40,33213,20080000000.0,5.83,6.72,8.86,2990000000.0,2270000000.0,8.04,12400000000.0,19.62,0.41,50.01,56.79,3750000.0,2400000.0,264470000.00000003
144,144,EFX,https://en.wikipedia.org/wiki/wiki/Equifax_Inc.,Equifax Inc.,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000033185&type=10-K&dateb=&owner=include&count=40,33185,16500000000.0,24.34,4.91,14.79,3360000000.0,1120000000.0,4.83,14210000000.0,18.26,1.03,118.79,115.34,1220000.0,1090000.0,120870000.0
145,145,EQIX,https://en.wikipedia.org/wiki/wiki/Equinix,Equinix,Real Estate,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001101239&type=10-K&dateb=&owner=include&count=40,1101239,41570000000.0,135.68,9.52,21.91,4370000000.0,1900000000.0,3.0,32250000000.0,54.34,0.74,402.32,441.24,,,79230000.0
146,146,EQR,https://en.wikipedia.org/wiki/wiki/Equity_Residential,Equity Residential,Real Estate,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000906107&type=10-K&dateb=&owner=include&count=40,906107,31110000000.0,38.73,12.59,19.48,2470000000.0,1600000000.0,1.63,24080000000.0,46.7,0.66,58.9,63.29,2670000.0,3990000.0,368170000.0
147,147,ESS,"https://en.wikipedia.org/wiki/wiki/Essex_Property_Trust,_Inc.","Essex Property Trust, Inc.",Real Estate,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000920522&type=10-K&dateb=&owner=include&count=40,920522,21070000000.0,36.89,15.1,22.26,1400000000.0,946550000.0,6.57,16559999999.999996,48.28,0.59,233.08,242.43,,,66040000.00000001
148,148,EL,https://en.wikipedia.org/wiki/wiki/Estee_Lauder_Cos.,Estee Lauder Cos.,Consumer Staples,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001001250&type=10-K&dateb=&owner=include&count=40,1001250,54430000000.0,52.35,4.26,20.1,12770000000.0,2710000000.0,2.87,55260000000.0,30.66,0.42,144.41,128.39,1800000.0,1770000.0,224560000.0
149,149,ES,https://en.wikipedia.org/wiki/wiki/Eversource_Energy,Eversource Energy,Utilities,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000072741&type=10-K&dateb=&owner=include&count=40,72741,31600000000.0,19.18,4.08,11.67,7750000000.0,2710000000.0,3.11,18900000000.0,17.24,0.38,57.49,61.36,2580000.0,1670000.0,316890000.0
150,150,EXC,https://en.wikipedia.org/wiki/wiki/Exelon_Corp.,Exelon Corp.,Utilities,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001109357&type=10-K&dateb=&owner=include&count=40,1109357,71710000000.0,9.73,2.14,7.4,33530000000.0,9690000000.0,3.97,37280000000.0,12.75,0.31,37.86,38.96,7110000.0,5960000.0,964990000.0
151,151,EXPE,https://en.wikipedia.org/wiki/wiki/Expedia_Inc.,Expedia Inc.,Consumer Discretionary,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001324424&type=10-K&dateb=&owner=include&count=40,1324424,17180000000.0,44.44,1.71,14.82,10060000000.0,1160000000.0,2.42,16329999999.999996,19.14,1.19,108.03,124.08,2630000.0,2030000.0,139030000.0
152,152,EXPD,https://en.wikipedia.org/wiki/wiki/Expeditors_International,Expeditors International,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000746515&type=10-K&dateb=&owner=include&count=40,746515,10260000000.0,22.9,1.48,13.76,6920000000.0,745570000.0,2.69,10790000000.0,19.61,0.48,63.68,62.5,1290000.0,1320000.0,175150000.0
153,153,ESRX,https://en.wikipedia.org/wiki/wiki/Express_Scripts,Express Scripts,Health Care,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001532063&type=10-K&dateb=&owner=include&count=40,1532063,53470000000.0,8.77,0.53,7.5,100060000000.0,7130000000.0,7.74,38120000000.0,6.67,1.0,73.99,69.5,5520000.0,4570000.0,561530000.0
154,154,EXR,https://en.wikipedia.org/wiki/wiki/Extra_Space_Storage,Extra Space Storage,Real Estate,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001289490&type=10-K&dateb=&owner=include&count=40,1289490,15090000000.0,23.07,13.47,20.11,1120000000.0,750230000.0,3.76,11430000000.0,28.84,0.42,85.64,83.97,1180000.0,1010000.0,126040000.0
155,155,XOM,https://en.wikipedia.org/wiki/wiki/Exxon_Mobil_Corp.,Exxon Mobil Corp.,Energy,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000034088&type=10-K&dateb=&owner=include&count=40,34088,350610000000.0,16.17,1.47,10.41,238880000000.0,33690000000.0,4.63,317370000000.0,15.9,0.84,75.02,81.12,15960000.0,15660000.0,4240000000.0
156,156,FFIV,https://en.wikipedia.org/wiki/wiki/F5_Networks,F5 Networks,Information Technology,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001048695&type=10-K&dateb=&owner=include&count=40,1048695,8039999999.999998,21.71,3.83,12.68,2100000000.0,634250000.0,6.48,8700000000.0,13.73,0.81,146.8,132.93,,,61840000.0
157,157,FB,"https://en.wikipedia.org/wiki/wiki/Facebook,_Inc.","Facebook, Inc.",Information Technology,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001326801&type=10-K&dateb=&owner=include&count=40,1326801,437290000000.0,29.17,10.76,18.83,40650000000.0,23230000000.0,5.39,456670000000.0,17.9,0.63,181.44,178.03,21990000.0,18120000.0,2400000000.0
158,158,FAST,https://en.wikipedia.org/wiki/wiki/Fastenal_Co,Fastenal Co,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000815556&type=10-K&dateb=&owner=include&count=40,815556,16200000000.0,26.72,3.69,16.07,4390000000.0,1010000000.0,2.01,15430000000.0,19.58,0.91,55.51,51.85,2810000.0,2770000.0,287650000.0
159,159,FRT,https://en.wikipedia.org/wiki/wiki/Federal_Realty_Investment_Trust,Federal Realty Investment Trust,Real Estate,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000034903&type=10-K&dateb=&owner=include&count=40,34903,11620000000.0,29.16,13.56,21.36,856930000.0,543690000.0,3.97,8560000000.000002,33.95,0.35,115.79,123.5,,,73190000.0
160,160,FDX,https://en.wikipedia.org/wiki/wiki/FedEx_Corporation,FedEx Corporation,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001048911&type=10-K&dateb=&owner=include&count=40,1048911,77930000000.0,14.29,1.22,9.29,63860000000.0,8390000000.000002,16.39,62610000000.0,13.46,1.57,247.6,236.86,1870000.0,1720000.0,267220000.00000003
161,161,FIS,https://en.wikipedia.org/wiki/wiki/Fidelity_National_Information_Services,Fidelity National Information Services,Information Technology,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001136893&type=10-K&dateb=&owner=include&count=40,1136893,40390000000.0,24.31,4.43,16.11,9120000000.0,2510000000.0,3.93,31640000000.0,16.53,0.92,98.11,95.8,1680000.0,1930000.0,331180000.0
162,162,FISV,https://en.wikipedia.org/wiki/wiki/Fiserv_Inc,Fiserv Inc,Information Technology,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000798354&type=10-K&dateb=&owner=include&count=40,798354,34930000000.0,24.19,6.13,19.54,5700000000.0,1790000000.0,2.89,28860000000.0,19.84,0.77,72.07,67.24,2430000.0,2060000.0,413220000.0
163,163,FLIR,https://en.wikipedia.org/wiki/wiki/FLIR_Systems,FLIR Systems,Information Technology,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000354908&type=10-K&dateb=&owner=include&count=40,354908,6840000000.0,65.18,3.8,17.75,1800000000.0,385180000.0,0.77,6970000000.0,22.01,0.66,49.83,47.21,1070000.0,1030000.0,138920000.0
164,164,FLR,https://en.wikipedia.org/wiki/wiki/Fluor_Corp.,Fluor Corp.,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001124198&type=10-K&dateb=&owner=include&count=40,1124198,7470000000.0,41.71,0.38,11.13,19520000000.0,671570000.0,1.36,7940000000.0,15.67,1.52,57.26,51.36,1410000.0,,139910000.0
165,165,FMC,https://en.wikipedia.org/wiki/wiki/FMC_Corporation,FMC Corporation,Materials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000037785&type=10-K&dateb=&owner=include&count=40,37785,13320000000.0,19.58,4.63,21.38,2880000000.0,622800000.0,3.99,10510000000.0,12.64,1.86,80.42,88.99,1510000.0,1780000.0,134480000.0
166,166,FL,https://en.wikipedia.org/wiki/wiki/Foot_Locker_Inc,Foot Locker Inc,Consumer Discretionary,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000850209&type=10-K&dateb=&owner=include&count=40,850209,4540000000.0,20.93,0.58,4.77,7780000000.0,951330000.0,2.22,5490000000.0,9.66,0.37,44.81,41.52,3780000.0,2570000.0,118120000.0
167,167,F,https://en.wikipedia.org/wiki/wiki/Ford_Motor,Ford Motor,Consumer Discretionary,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000037996&type=10-K&dateb=&owner=include&count=40,37996,170510000000.0,5.88,1.09,12.63,156780000000.0,13510000000.0,1.9,44640000000.0,7.4,0.92,10.71,11.84,47480000.0,54210000.0,3920000000.0
168,168,FTV,https://en.wikipedia.org/wiki/wiki/Fortive_Corp,Fortive Corp,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001659166&type=10-K&dateb=&owner=include&count=40,1659166,30300000000.0,25.24,4.55,19.58,6660000000.0,1550000000.0,2.96,26000000000.0,20.09,,76.77,73.76,1680000.0,1590000.0,348030000.0
169,169,FBHS,https://en.wikipedia.org/wiki/wiki/Fortune_Brands_Home_%26_Security,Fortune Brands Home & Security,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001519751&type=10-K&dateb=&owner=include&count=40,1519751,10400000000.0,19.36,1.97,12.22,5280000000.0,851600000.0,3.03,8690000000.0,14.43,1.25,62.07,65.93,1570000.0,1300000.0,148020000.0
170,170,BEN,https://en.wikipedia.org/wiki/wiki/Franklin_Resources,Franklin Resources,Financials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000038777&type=10-K&dateb=&owner=include&count=40,38777,9180000000.0,27.82,1.42,3.99,6450000000.0,2300000000.0,1.19,18330000000.0,9.95,1.49,37.98,41.87,3640000.0,4380000.0,551700000.0
171,171,FCX,https://en.wikipedia.org/wiki/wiki/Freeport-McMoRan_Inc.,Freeport-McMoRan Inc.,Materials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000831259&type=10-K&dateb=&owner=include&count=40,831259,39360000000.0,13.83,2.4,6.72,16399999999.999996,5850000000.0,1.25,25090000000.0,12.12,2.55,18.27,16.73,19190000.0,15920000.0,1450000000.0
172,172,GPS,https://en.wikipedia.org/wiki/wiki/Gap_Inc.,Gap Inc.,Consumer Discretionary,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000039911&type=10-K&dateb=&owner=include&count=40,39911,11610000000.0,14.41,0.73,5.8,15850000000.0,2000000000.0,2.14,12010000000.0,11.13,0.58,32.11,31.09,5030000.0,3800000.0,389320000.0
173,173,GRMN,https://en.wikipedia.org/wiki/wiki/Garmin_Ltd.,Garmin Ltd.,Consumer Discretionary,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001121788&type=10-K&dateb=&owner=include&count=40,1121788,9930000000.0,15.87,3.21,13.15,3090000000.0,755110000.0,3.68,10990000000.0,18.2,0.98,59.96,59.45,1230000.0,,188190000.0
174,174,GD,https://en.wikipedia.org/wiki/wiki/General_Dynamics,General Dynamics,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000040533&type=10-K&dateb=&owner=include&count=40,40533,66950000000.0,22.57,2.16,14.5,30970000000.0,4620000000.0,9.56,64310000000.0,16.87,0.83,222.51,210.69,1680000.0,1890000.0,298080000.0
175,175,GGP,https://en.wikipedia.org/wiki/wiki/General_Growth_Properties_Inc.,General Growth Properties Inc.,Real Estate,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001496048&type=10-K&dateb=&owner=include&count=40,1496048,33180000000.0,29.78,13.14,18.89,2520000000.0,1760000000.0,0.68,19500000000.0,35.53,1.02,21.16,22.06,5350000.0,6500000.0,958120000.0
176,176,GIS,https://en.wikipedia.org/wiki/wiki/General_Mills,General Mills,Consumer Staples,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000040704&type=10-K&dateb=&owner=include&count=40,40704,34020000000.000008,16.67,2.17,10.63,15660000000.0,3200000000.0,2.73,26960000000.0,14.25,0.61,49.57,53.77,5710000.0,9740000.0,592890000.0
177,177,GPC,https://en.wikipedia.org/wiki/wiki/Genuine_Parts,Genuine Parts,Consumer Discretionary,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000040987&type=10-K&dateb=&owner=include&count=40,40987,16170000000.000004,21.35,0.99,13.08,16309999999.999996,1240000000.0,4.18,13100000000.0,14.78,1.15,91.46,93.56,,,146740000.0
178,178,GILD,https://en.wikipedia.org/wiki/wiki/Gilead_Sciences,Gilead Sciences,Health Care,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000882095&type=10-K&dateb=&owner=include&count=40,882095,106160000000.0,20.91,4.07,6.76,26110000000.0,15700000000.0,3.51,95720000000.0,11.04,1.38,78.09,77.92,8640000.0,6740000.0,1300000000.0
179,179,GPN,https://en.wikipedia.org/wiki/wiki/Global_Payments_Inc.,Global Payments Inc.,Information Technology,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001123360&type=10-K&dateb=&owner=include&count=40,1123360,22030000000.0,36.14,5.54,19.94,3980000000.0,1100000000.0,3.01,17350000000.0,18.53,1.21,112.66,103.96,1090000.0,,159520000.0
180,180,GT,https://en.wikipedia.org/wiki/wiki/Goodyear_Tire_%26_Rubber,Goodyear Tire & Rubber,Consumer Discretionary,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000042582&type=10-K&dateb=&owner=include&count=40,42582,11260000000.0,19.57,0.73,5.27,15380000000.0,2140000000.0,1.37,6450000000.0,6.15,1.57,30.28,31.71,3070000.0,2620000.0,240480000.0
181,181,GWW,https://en.wikipedia.org/wiki/wiki/Grainger_(W.W.)_Inc.,Grainger (W.W.) Inc.,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000277135&type=10-K&dateb=&owner=include&count=40,277135,17730000000.0,28.61,1.7,12.41,10420000000.0,1430000000.0,10.02,16070000000.0,18.45,0.74,274.26,231.68,1030000.0,,56060000.0
182,182,HBI,https://en.wikipedia.org/wiki/wiki/Hanesbrands_Inc,Hanesbrands Inc,Consumer Discretionary,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001359841&type=10-K&dateb=&owner=include&count=40,1359841,10240000000.0,115.12,1.58,9.74,6470000000.0,1050000000.0,0.16,6800000000.0,9.83,0.16,19.46,21.17,6630000.0,5480000.0,360350000.0
183,183,HOG,https://en.wikipedia.org/wiki/wiki/Harley-Davidson,Harley-Davidson,Consumer Discretionary,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000793952&type=10-K&dateb=&owner=include&count=40,793952,13790000000.0,13.97,2.44,12.38,5650000000.0,1110000000.0,3.02,7010000000.0,10.85,0.59,44.13,48.1,2870000.0,2070000.0,166260000.0
184,184,HRS,https://en.wikipedia.org/wiki/wiki/Harris_Corporation,Harris Corporation,Information Technology,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000202058&type=10-K&dateb=&owner=include&count=40,202058,21850000000.0,38.24,3.65,16.1,5980000000.0,1360000000.0,4.21,19120000000.0,20.67,1.01,157.97,145.55,,1000000.0,118730000.0
185,185,HAS,https://en.wikipedia.org/wiki/wiki/Hasbro_Inc.,Hasbro Inc.,Consumer Discretionary,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000046080&type=10-K&dateb=&owner=include&count=40,46080,10760000000.0,27.06,2.07,10.95,5210000000.0,982200000.0,3.12,10560000000.0,14.86,0.44,91.83,93.45,1670000.0,1030000.0,125050000.0
186,186,HCA,https://en.wikipedia.org/wiki/wiki/HCA_Holdings,HCA Holdings,Health Care,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000860730&type=10-K&dateb=&owner=include&count=40,860730,67190000000.0,16.17,1.54,8.21,43610000000.0,8189999999.999998,5.95,33900000000.0,10.26,0.42,100.38,87.43,2180000.0,2300000.0,352220000.0
187,187,HCP,https://en.wikipedia.org/wiki/wiki/HCP_Inc.,HCP Inc.,Real Estate,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000765880&type=10-K&dateb=&owner=include&count=40,765880,18730000000.0,26.36,10.13,19.92,1850000000.0,940100000.0,0.88,11050000000.0,36.83,0.67,22.61,25.07,4590000.0,4670000.0,469640000.0
188,188,HP,https://en.wikipedia.org/wiki/wiki/Helmerich_%26_Payne,Helmerich & Payne,Energy,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000046765&type=10-K&dateb=&owner=include&count=40,46765,7290000000.0,17.68,3.64,16.15,2000000000.0,451520000.0,3.7,7130000000.0,74.38,1.45,65.78,60.25,1810000.0,1580000.0,108870000.0
189,189,HSIC,https://en.wikipedia.org/wiki/wiki/Henry_Schein,Henry Schein,Health Care,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001000228&type=10-K&dateb=&owner=include&count=40,1000228,11620000000.0,25.98,0.93,10.99,12460000000.0,1060000000.0,2.57,10300000000.0,14.97,1.17,66.96,72.7,2020000.0,1500000.0,154310000.0
190,190,HSY,https://en.wikipedia.org/wiki/wiki/The_Hershey_Company,The Hershey Company,Consumer Staples,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000047111&type=10-K&dateb=&owner=include&count=40,47111,23370000000.0,27.01,3.11,12.96,7520000000.0,1800000000.0,3.66,20810000000.0,17.31,0.13,99.06,106.57,1210000.0,1100000.0,210480000.0
191,191,HPE,https://en.wikipedia.org/wiki/wiki/Hewlett_Packard_Enterprise,Hewlett Packard Enterprise,Information Technology,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001645590&type=10-K&dateb=&owner=include&count=40,1645590,35020000000.0,18.21,1.18,10.86,29640000000.0,3220000000.0,0.92,25940000000.0,11.21,1.7,17.39,15.15,12150000.0,13660000.0,1550000000.0
192,192,HOLX,https://en.wikipedia.org/wiki/wiki/Hologic,Hologic,Health Care,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000859737&type=10-K&dateb=&owner=include&count=40,859737,13230000000.0,9.64,4.25,13.16,3120000000.0,1010000000.0,3.78,10070000000.0,14.51,0.81,38.3,39.86,2750000.0,3410000.0,276530000.0
193,193,HD,https://en.wikipedia.org/wiki/wiki/Home_Depot,Home Depot,Consumer Discretionary,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000354950&type=10-K&dateb=&owner=include&count=40,354950,226770000000.0,23.93,2.25,13.54,100900000000.0,16739999999.999996,7.29,201090000000.0,17.12,1.07,179.59,178.59,5440000.0,4940000.0,1150000000.0
194,194,HON,https://en.wikipedia.org/wiki/wiki/Honeywell_Int%27l_Inc.,Honeywell Int'l Inc.,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000773840&type=10-K&dateb=&owner=include&count=40,773840,120230000000.0,66.7,2.97,14.55,40530000000.0,8270000000.0,2.14,106820000000.0,16.35,1.01,149.62,149.91,3260000.0,3310000.0,748380000.0
195,195,HRL,https://en.wikipedia.org/wiki/wiki/Hormel_Foods_Corp.,Hormel Foods Corp.,Consumer Staples,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000048465&type=10-K&dateb=&owner=include&count=40,48465,18270000000.0,20.66,1.98,13.83,9220000000.0,1320000000.0,1.69,18500000000.0,18.1,0.05,33.45,33.64,2990000.0,4430000.0,529530000.0
196,196,HST,https://en.wikipedia.org/wiki/wiki/Host_Hotels_%26_Resorts,Host Hotels & Resorts,Real Estate,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001070750&type=10-K&dateb=&owner=include&count=40,1070750,16680000000.0,24.28,3.08,11.56,5420000000.0,1440000000.0,0.76,13840000000.0,26.36,1.51,18.73,19.47,7180000.0,5920000.0,741510000.0
197,197,HPQ,https://en.wikipedia.org/wiki/wiki/HP_Inc.,HP Inc.,Information Technology,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000047217&type=10-K&dateb=&owner=include&count=40,47217,38060000000.0,9.15,0.71,8.42,53890000000.0,4520000000.0,2.27,34110000000.0,9.94,1.91,22.73,21.76,11060000.0,9220000.0,1640000000.0
198,198,HUM,https://en.wikipedia.org/wiki/wiki/Humana_Inc.,Humana Inc.,Health Care,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000049071&type=10-K&dateb=&owner=include&count=40,49071,29130000000.0,16.88,0.54,7.93,53770000000.0,3670000000.0,16.81,39180000000.0,17.34,0.69,271.74,258.15,1140000.0,1440000.0,138090000.0
199,199,HII,https://en.wikipedia.org/wiki/wiki/Huntington_Ingalls_Industries,Huntington Ingalls Industries,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001501585&type=10-K&dateb=&owner=include&count=40,1501585,11740000000.0,24.5,1.58,11.09,7440000000.0,1060000000.0,10.46,11470000000.0,14.22,0.83,259.3,240.98,,,44770000.0
200,200,IDXX,https://en.wikipedia.org/wiki/wiki/Idexx_Laboratories,IDEXX Laboratories,Health Care,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000874716&type=10-K&dateb=&owner=include&count=40,874716,17680000000.0,63.12,8.98,35.63,1970000000.0,496170000.0,2.94,16160000000.0,38.66,0.68,189.12,168.8,,,87060000.0
201,201,INFO,https://en.wikipedia.org/wiki/wiki/IHS_Markit,IHS Markit Ltd.,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001598014&type=10-K&dateb=&owner=include&count=40,1598014,23050000000.0,48.07,6.4,20.62,3600000000.0,1120000000.0,1.0,18490000000.0,18.56,1.07,47.83,45.78,2230000.0,2650000.0,384670000.0
202,202,ITW,https://en.wikipedia.org/wiki/wiki/Illinois_Tool_Works,Illinois Tool Works,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000049826&type=10-K&dateb=&owner=include&count=40,49826,60820000000.0,31.4,4.25,15.75,14310000000.0,3860000000.0,4.86,51760000000.0,18.54,1.24,165.1,159.88,1420000.0,1830000.0,339220000.0
203,203,ILMN,https://en.wikipedia.org/wiki/wiki/Illumina_(company),Illumina Inc,Health Care,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001110803&type=10-K&dateb=&owner=include&count=40,1110803,34490000000.0,46.38,12.53,43.99,2750000000.0,784000000.0,4.92,33540000000.0,43.05,0.99,238.32,222.18,,,147000000.0
204,204,IR,https://en.wikipedia.org/wiki/wiki/Ingersoll-Rand_PLC,Ingersoll-Rand PLC,Industrials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001466258&type=10-K&dateb=&owner=include&count=40,1466258,24030000000.0,16.5,1.69,11.71,14200000000.0,2050000000.0,5.04,20790000000.0,14.22,1.44,87.6,88.8,1860000.0,1330000.0,249890000.0
205,205,INTC,https://en.wikipedia.org/wiki/wiki/Intel_Corp.,Intel Corp.,Information Technology,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000050863&type=10-K&dateb=&owner=include&count=40,50863,253450000000.0,24.52,4.04,9.56,62760000000.0,26500000000.0,1.99,228340000000.0,12.77,1.1,49.64,45.04,35040000.0,42590000.0,4680000000.0
206,206,ICE,https://en.wikipedia.org/wiki/wiki/Intercontinental_Exchange,Intercontinental Exchange,Financials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001571949&type=10-K&dateb=&owner=include&count=40,1571949,13800000000.0,16.7,2.98,4.85,4630000000.0,2840000000.0,4.23,41030000000.0,17.83,0.4,73.07,70.65,2850000.0,2640000.0,580980000.0
207,207,IBM,https://en.wikipedia.org/wiki/wiki/IBM,International Business Machines,Information Technology,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000051143&type=10-K&dateb=&owner=include&count=40,51143,174380000000.0,24.54,2.2,10.49,79140000000.0,16620000000.000004,6.14,138700000000.0,10.61,1.05,155.39,154.41,5450000.0,4050000.0,921170000.0
208,208,IP,https://en.wikipedia.org/wiki/wiki/International_Paper,International Paper,Materials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000051434&type=10-K&dateb=&owner=include&count=40,51434,32240000000.000008,10.17,1.48,9.83,21740000000.0,3280000000.0,5.13,21540000000.0,9.68,1.7,55.39,57.45,2910000.0,2910000.0,412940000.0
209,209,IPG,https://en.wikipedia.org/wiki/wiki/Interpublic_Group,Interpublic Group,Consumer Discretionary,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000051644&type=10-K&dateb=&owner=include&count=40,51644,10170000000.0,15.86,1.29,9.0,7880000000.0,1130000000.0,1.46,8900000000.0,12.45,1.15,23.44,21.21,6040000.0,4180000.0,384470000.0
210,210,IFF,https://en.wikipedia.org/wiki/wiki/Intl_Flavors_%26_Fragrances,Intl Flavors & Fragrances,Materials,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000051253&type=10-K&dateb=&owner=include&count=40,51253,11790000000.0,36.38,3.47,15.61,3400000000.0,755060000.0,3.72,10680000000.0,19.87,1.14,138.81,147.04,,,78910000.0
211,211,INTU,https://en.wikipedia.org/wiki/wiki/Intuit,Intuit,Information Technology,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000896878&type=10-K&dateb=&owner=include&count=40,896878,45150000000.0,45.95,8.31,27.58,5430000000.0,1640000000.0,3.65,42940000000.0,26.36,1.26,172.9,159.48,1480000.0,1640000.0,256110000.0
212,212,ISRG,https://en.wikipedia.org/wiki/wiki/Intuitive_Surgical_Inc.,Intuitive Surgical Inc.,Health Care,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001035267&type=10-K&dateb=&owner=include&count=40,1035267,44400000000.0,69.94,14.19,37.79,3130000000.0,1170000000.0,5.67,44830000000.0,35.73,1.06,421.68,393.42,,,113060000.0
